gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,CURCDQ,DATACQTR,DATAFQTR,CEQQ,CSHOQ,COSTAT,DVPSPQ,MKVALTQ,PRCCQ,SPCINDCD,SPCSECCD
4060,9/30/2004,2004,3,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2004Q3,2004Q3,10513,942.97,A,0.335,,45.18,160,970
4060,12/31/2004,2004,4,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2004Q4,2004Q4,12270,952.926,A,0.335,,49.51,160,970
4060,3/31/2005,2005,1,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2005Q1,2005Q1,13384,961.254,A,0.335,,49.85,160,970
4060,6/30/2005,2005,2,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2005Q2,2005Q2,14043,964.587,A,0.335,,44.53,160,970
4060,9/30/2005,2005,3,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2005Q3,2005Q3,14663,965.122,A,0.335,,41.67,160,970
4060,12/31/2005,2005,4,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2005Q4,2005Q4,15324,967.156,A,0.335,,43.82,160,970
4060,3/31/2006,2006,1,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2006Q1,2006Q1,16001,961.711,A,0.335,39045.4666,40.6,160,970
4060,6/30/2006,2006,2,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2006Q2,2006Q2,16812,959.34,A,0.375,37443.0402,39.03,160,970
4060,9/30/2006,2006,3,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2006Q3,2006Q3,16792,955.192,A,0.375,37233.3842,38.98,160,970
4060,12/31/2006,2006,4,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2006Q4,2006Q4,17065,958.051,A,0.375,38226.2349,39.9,160,970
4060,3/31/2007,2007,1,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2007Q1,2007Q1,17325,953.241,A,0.375,43715.6323,45.86,160,970
4060,6/30/2007,2007,2,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2007Q2,2007Q2,17830,950.059,A,0.375,42011.609,44.22,160,970
4060,9/30/2007,2007,3,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2007Q3,2007Q3,18068,944.398,A,0.42,40665.7779,43.06,160,970
4060,12/31/2007,2007,4,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2007Q4,2007Q4,19389,940.367,A,0.42,37069.2671,39.42,160,970
4060,3/31/2008,2008,1,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2008Q1,2008Q1,20179,930.422,A,0.42,34286.0507,36.85,160,970
4060,6/30/2008,2008,2,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2008Q2,2008Q2,20133,924.968,A,0.42,32290.6329,34.91,160,970
4060,9/30/2008,2008,3,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2008Q3,2008Q3,19128,923.78,A,0.42,29357.7284,31.78,160,970
4060,12/31/2008,2008,4,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2008Q4,2008Q4,13511,924.346,A,0.42,13948.3811,15.09,160,970
4060,3/31/2009,2009,1,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2009Q1,2009Q1,13116,925.833,A,0.42,7804.7722,8.43,160,970
4060,6/30/2009,2009,2,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2009Q2,2009Q2,15719,1143.62,A,0.15,18458.0268,16.14,160,970
4060,9/30/2009,2009,3,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2009Q3,2009Q3,16729,1143.726,A,0.15,29816.9368,26.07,160,970
4060,12/31/2009,2009,4,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2009Q4,2009Q4,16555,1150.217,A,0.15,31780.4957,27.63,160,970
4060,3/31/2010,2010,1,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2010Q1,2010Q1,16417,1154.9,A,0.15,34150.393,29.57,160,970
4060,6/30/2010,2010,2,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2010Q2,2010Q2,16490,1159.856,A,0.15,27511.7843,23.72,160,970
4060,9/30/2010,2010,3,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2010Q3,2010Q3,17906,1160.716,A,0.15,31873.2614,27.46,160,970
4060,12/31/2010,2010,4,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2010Q4,2010Q4,17839,1167.217,A,0.15,39848.7884,34.14,160,970
4060,3/31/2011,2011,1,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2011Q1,2011Q1,19021,1175.58,A,0.15,44378.145,37.75,160,970
4060,6/30/2011,2011,2,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2011Q2,2011Q2,20185,1181.219,A,0.15,42523.884,36,160,970
4060,9/30/2011,2011,3,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2011Q3,2011Q3,20152,1181.812,A,0.25,26543.4975,22.46,160,970
4060,12/31/2011,2011,4,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2011Q4,2011Q4,18281,1184.562,A,0.25,34068.0031,28.76,160,970
4060,3/31/2012,2012,1,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2012Q1,2012Q1,19026,1195.38,A,0.25,41407.9632,34.64,160,970
4060,6/30/2012,2012,2,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2012Q2,2012Q2,19121,1198.107,A,0.25,37740.3705,31.5,160,970
4060,9/30/2012,2012,3,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2012Q3,2012Q3,19830,1199.232,A,0.32,34723.7626,28.955,160,970
4060,12/31/2012,2012,4,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2012Q4,2012Q4,16877,1203.293,A,0.64,38901.7407,32.3294,160,970
4060,3/31/2013,2013,1,INDL,C,D,STD,DOW,DOW CHEMICAL,USD,2013Q1,2013Q1,16998,1209.589,A,0,38513.3138,31.84,160,970
3897,3/31/2000,2000,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2000Q1,2000Q1,3881,142.66,A,0.515,,29.1875,705,700
3897,6/30/2000,2000,2,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2000Q2,2000Q2,3917,142.658,A,0.515,,30.5625,705,700
3897,9/30/2000,2000,3,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2000Q3,2000Q3,3949,142.653,A,0.515,,38.25,705,700
3897,12/31/2000,2000,4,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2000Q4,2000Q4,4015,142.651,A,0.515,,38.9375,705,700
3897,3/31/2001,2001,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2001Q1,2001Q1,3845,138.152,A,0.515,,39.8,705,700
3897,6/30/2001,2001,2,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2001Q2,2001Q2,4617,164.82,A,0.515,,46.44,705,700
3897,9/30/2001,2001,3,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2001Q3,2001Q3,4517,162.81,A,0.515,,43.05,705,700
3897,12/31/2001,2001,4,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2001Q4,2001Q4,4589,161.134,A,0.515,,41.94,705,700
3897,3/31/2002,2002,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2002Q1,2002Q1,4677,161.164,A,0.515,,45.5,705,700
3897,6/30/2002,2002,2,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2002Q2,2002Q2,4880,167.467,A,0.515,,44.64,705,700
3897,9/30/2002,2002,3,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2002Q3,2002Q3,4985,167.461,A,0.515,,40.7,705,700
3897,12/31/2002,2002,4,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2002Q4,2002Q4,4565,167.462,A,0.515,,46.4,705,700
3897,3/31/2003,2003,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2003Q1,2003Q1,5072,167.731,A,0.515,,38.65,705,700
3897,6/30/2003,2003,2,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2003Q2,2003Q2,4935,168.013,A,0.515,,38.64,705,700
3897,9/30/2003,2003,3,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2003Q3,2003Q3,5074,168.301,A,0.515,,36.89,705,700
3897,12/31/2003,2003,4,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2003Q4,2003Q4,5287,168.607,A,0.515,,39.4,705,700
3897,3/31/2004,2004,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2004Q1,2004Q1,5563,173.443,A,0.515,,41.15,705,700
3897,6/30/2004,2004,2,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2004Q2,2004Q2,5489,173.729,A,0.515,,40.54,705,700
3897,9/30/2004,2004,3,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2004Q3,2004Q3,5480,173.958,A,0.515,,42.19,705,700
3897,12/31/2004,2004,4,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2004Q4,2004Q4,5548,174.209,A,0.515,,43.13,705,700
3897,3/31/2005,2005,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2005Q1,2005Q1,5529,174.175,A,0.515,,45.48,705,700
3897,6/30/2005,2005,2,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2005Q2,2005Q2,5444,174.159,A,0.515,,46.77,705,700
3897,9/30/2005,2005,3,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2005Q3,2005Q3,5431,177.826,A,0.515,,45.86,705,700
3897,12/31/2005,2005,4,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2005Q4,2005Q4,5769,177.814,A,0.515,,43.19,705,700
3897,3/31/2006,2006,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2006Q1,2006Q1,5858,177.77,A,0.515,7126.7993,40.09,705,700
3897,6/30/2006,2006,2,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2006Q2,2006Q2,5715,177.761,A,0.515,7241.9831,40.74,705,700
3897,9/30/2006,2006,3,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2006Q3,2006Q3,5864,177.965,A,0.515,7387.3272,41.51,705,700
3897,12/31/2006,2006,4,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2006Q4,2006Q4,5849,177.138,A,0.515,8575.2506,48.41,705,700
3897,3/31/2007,2007,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2007Q1,2007Q1,5816,176.065,A,0,8433.5135,47.9,705,700
3897,6/30/2007,2007,2,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2007Q2,2007Q2,5889,170.65,A,0.53,8228.743,48.22,705,700
3897,9/30/2007,2007,3,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2007Q3,2007Q3,5697,163.714,A,0.53,7930.3062,48.44,705,700
3897,12/31/2007,2007,4,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2007Q4,2007Q4,5853,163.232,A,0.53,7175.6787,43.96,705,700
3897,3/31/2008,2008,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2008Q1,2008Q1,5965,163.149,A,0.53,6344.8646,38.89,705,700
3897,6/30/2008,2008,2,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2008Q2,2008Q2,5901,163.095,A,0.53,6921.7518,42.44,705,700
3897,9/30/2008,2008,3,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2008Q3,2008Q3,5996,163.025,A,0.53,6540.563,40.12,705,700
3897,12/31/2008,2008,4,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2008Q4,2008Q4,5995,163.02,A,0.53,5814.9234,35.67,705,700
3897,3/31/2009,2009,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2009Q1,2009Q1,6111,163.877,A,0.53,4539.3929,27.7,705,700
3897,6/30/2009,2009,2,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2009Q2,2009Q2,6141,164.473,A,0.53,5263.136,32,705,700
3897,9/30/2009,2009,3,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2009Q3,2009Q3,6236,164.928,A,0.53,5795.5699,35.14,705,700
3897,12/31/2009,2009,4,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2009Q4,2009Q4,6278,165.4,A,0.53,7209.786,43.59,705,700
3897,3/31/2010,2010,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2010Q1,2010Q1,6551,168.41,A,0.53,7511.086,44.6,705,700
3897,6/30/2010,2010,2,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2010Q2,2010Q2,6557,168.792,A,0.53,7698.6031,45.61,705,700
3897,9/30/2010,2010,3,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2010Q3,2010Q3,6646,169.117,A,0.53,7767.5438,45.93,705,700
3897,12/31/2010,2010,4,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2010Q4,2010Q4,6722,169.428,A,0.56,7678.477,45.32,705,700
3897,3/31/2011,2011,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2011Q1,2011Q1,6793,169.346,A,0.56,8291.1802,48.96,705,700
3897,6/30/2011,2011,2,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2011Q2,2011Q2,6785,169.329,A,0.56,8469.8366,50.02,705,700
3897,9/30/2011,2011,3,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2011Q3,2011Q3,6970,169.251,A,0.5875,8296.684,49.02,705,700
3897,12/31/2011,2011,4,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2011Q4,2011Q4,7009,169.247,A,0.5875,9215.4992,54.45,705,700
3897,3/31/2012,2012,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2012Q1,2012Q1,7104,170.112,A,0.5875,9361.2634,55.03,705,700
3897,6/30/2012,2012,2,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2012Q2,2012Q2,7142,171.755,A,0.5875,10190.2242,59.33,705,700
3897,9/30/2012,2012,3,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2012Q3,2012Q3,7389,172.073,A,0.5875,10314.0556,59.94,705,700
3897,12/31/2012,2012,4,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2012Q4,2012Q4,7373,172.352,A,0.62,10349.7376,60.05,705,700
3897,3/31/2013,2013,1,INDL,C,D,STD,DTE,DTE ENERGY CO,USD,2013Q1,2013Q1,7596,173.951,A,0.62,11887.8113,68.34,705,700
3413,3/31/2000,2000,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2000Q1,2000Q1,5424.129,211.96,A,0.545,,29.125,705,700
3413,6/30/2000,2000,2,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2000Q2,2000Q2,5377.654,211.965,A,0.545,,29.625,705,700
3413,9/30/2000,2000,3,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2000Q3,2000Q3,5542.724,211.987,A,0.545,,34.125,705,700
3413,12/31/2000,2000,4,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2000Q4,2000Q4,5472.389,212.027,A,0.545,,38.5,705,700
3413,3/31/2001,2001,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2001Q1,2001Q1,5520.845,212.071,A,0.55,,37.1,705,700
3413,6/30/2001,2001,2,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2001Q2,2001Q2,5501.653,212.182,A,0.55,,39.8,705,700
3413,9/30/2001,2001,3,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2001Q3,2001Q3,5662.143,212.206,A,0.55,,40.72,705,700
3413,12/31/2001,2001,4,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2001Q4,2001Q4,5666.268,212.147,A,0.55,,40.36,705,700
3413,3/31/2002,2002,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2002Q1,2002Q1,5742.688,212.57,A,0.555,,41.91,705,700
3413,6/30/2002,2002,2,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2002Q2,2002Q2,5739.033,213.043,A,0.555,,41.75,705,700
3413,9/30/2002,2002,3,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2002Q3,2002Q3,5898.001,213.485,A,0.555,,40.22,705,700
3413,12/31/2002,2002,4,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2002Q4,2002Q4,5921.079,213.933,A,0.555,,42.82,705,700
3413,3/31/2003,2003,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2003Q1,2003Q1,5977,214.443,A,0.56,,38.47,705,700
3413,6/30/2003,2003,2,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2003Q2,2003Q2,6324,224.823,A,0.56,,43.28,705,700
3413,9/30/2003,2003,3,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2003Q3,2003Q3,6472,225.326,A,0.56,,40.76,705,700
3413,12/31/2003,2003,4,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2003Q4,2003Q4,6423,225.84,A,0.56,,43.01,705,700
3413,3/31/2004,2004,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2004Q1,2004Q1,6492,226.795,A,0.565,,44.1,705,700
3413,6/30/2004,2004,2,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2004Q2,2004Q2,6994,241.326,A,0.565,,39.76,705,700
3413,9/30/2004,2004,3,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2004Q3,2004Q3,7114,241.853,A,0.565,,42.04,705,700
3413,12/31/2004,2004,4,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2004Q4,2004Q4,7054,242.514,A,0.565,,43.75,705,700
3413,3/31/2005,2005,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2005Q1,2005Q1,7139,242.99,A,0.57,,42.18,705,700
3413,6/30/2005,2005,2,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2005Q2,2005Q2,7146,243.939,A,0.57,,46.84,705,700
3413,9/30/2005,2005,3,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2005Q3,2005Q3,7336,244.859,A,0.57,,48.55,705,700
3413,12/31/2005,2005,4,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2005Q4,2005Q4,7310,245.286,A,0.57,,46.33,705,700
3413,3/31/2006,2006,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2006Q1,2006Q1,7362,245.742,A,0.575,10689.777,43.5,705,700
3413,6/30/2006,2006,2,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2006Q2,2006Q2,7375,246.234,A,0.575,10942.639,44.44,705,700
3413,9/30/2006,2006,3,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2006Q3,2006Q3,7928,256.583,A,0.575,11854.1346,46.2,705,700
3413,12/31/2006,2006,4,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2006Q4,2006Q4,8004,257.456,A,0.575,12375.9099,48.07,705,700
3413,3/31/2007,2007,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2007Q1,2007Q1,8207,258.784,A,0.58,13213.511,51.06,705,700
3413,6/30/2007,2007,2,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2007Q2,2007Q2,8806,270.873,A,0.58,12221.7898,45.12,705,700
3413,9/30/2007,2007,3,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2007Q3,2007Q3,8990,271.248,A,0.58,12558.7824,46.3,705,700
3413,12/31/2007,2007,4,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2007Q4,2007Q4,9076,272.025,A,0.58,13288.4213,48.85,705,700
3413,3/31/2008,2008,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2008Q1,2008Q1,9264,272.502,A,0.585,10818.3294,39.7,705,700
3413,6/30/2008,2008,2,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2008Q2,2008Q2,9680,272.995,A,0.585,10671.3746,39.09,705,700
3413,9/30/2008,2008,3,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2008Q3,2008Q3,9723,273.527,A,0.585,11750.7199,42.96,705,700
3413,12/31/2008,2008,4,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2008Q4,2008Q4,9698,273.722,A,0.585,10655.9975,38.93,705,700
3413,3/31/2009,2009,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2009Q1,2009Q1,9737,274.254,A,0.59,10863.2009,39.61,705,700
3413,6/30/2009,2009,2,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2009Q2,2009Q2,9748,274.839,A,0.59,10284.4754,37.42,705,700
3413,9/30/2009,2009,3,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2009Q3,2009Q3,9943,275.359,A,0.59,11273.1975,40.94,705,700
3413,12/31/2009,2009,4,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2009Q4,2009Q4,10249,281.124,A,0.59,12771.4633,45.43,705,700
3413,3/31/2010,2010,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2010Q1,2010Q1,10339,281.771,A,0.595,12550.0803,44.54,705,700
3413,6/30/2010,2010,2,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2010Q2,2010Q2,10380,282.327,A,0.595,12168.2937,43.1,705,700
3413,9/30/2010,2010,3,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2010Q3,2010Q3,10630,283.815,A,0.595,13685.5593,48.22,705,700
3413,12/31/2010,2010,4,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2010Q4,2010Q4,11061,291.616,A,0.595,14455.4051,49.57,705,700
3413,3/31/2011,2011,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2011Q1,2011Q1,11231,292.273,A,0.6,14824.0866,50.72,705,700
3413,6/30/2011,2011,2,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2011Q2,2011Q2,11251,292.876,A,0.6,15592.7182,53.24,705,700
3413,9/30/2011,2011,3,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2011Q3,2011Q3,11454,292.884,A,0.6,16700.2457,57.02,705,700
3413,12/31/2011,2011,4,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2011Q4,2011Q4,11436,292.889,A,0.6,18167.9047,62.03,705,700
3413,3/31/2012,2012,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2012Q1,2012Q1,11545,292.881,A,0.605,17110.108,58.42,705,700
3413,6/30/2012,2012,2,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2012Q2,2012Q2,11579,292.883,A,0.605,18214.3938,62.19,705,700
3413,9/30/2012,2012,3,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2012Q3,2012Q3,11842,292.872,A,0.605,17540.1041,59.89,705,700
3413,12/31/2012,2012,4,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2012Q4,2012Q4,11869,292.872,A,0.605,16266.1109,55.54,705,700
3413,3/31/2013,2013,1,INDL,C,D,STD,ED,CONSOLIDATED EDISON INC,USD,2013Q1,2013Q1,11889,292.967,A,0.615,17879.776,61.03,705,700
9846,3/31/2000,2000,1,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2000Q1,2000Q1,5024.363,338.06,A,0.27,,16.5625,705,700
9846,6/30/2000,2000,2,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2000Q2,2000Q2,4706.704,325.811,A,0.28,,20.5,705,700
9846,9/30/2000,2000,3,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2000Q3,2000Q3,4879.515,325.811,A,0.28,,19.3125,705,700
9846,12/31/2000,2000,4,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2000Q4,2000Q4,2420,325.811,A,0.28,,15.625,705,700
9846,3/31/2001,2001,1,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2001Q1,2001Q1,1435,325.811,A,0,,12.64,705,700
9846,6/30/2001,2001,2,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2001Q2,2001Q2,1450,325.811,A,0,,11.15,705,700
9846,9/30/2001,2001,3,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2001Q3,2001Q3,1095,325.811,A,0,,13.16,705,700
9846,12/31/2001,2001,4,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2001Q4,2001Q4,3272,325.811,A,0,,15.1,705,700
9846,3/31/2002,2002,1,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2002Q1,2002Q1,3418,325.811,A,0,,16.75,705,700
9846,6/30/2002,2002,2,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2002Q2,2002Q2,4136,325.811,A,0,,17,705,700
9846,9/30/2002,2002,3,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2002Q3,2002Q3,4417,325.811,A,0,,10,705,700
9846,12/31/2002,2002,4,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2002Q4,2002Q4,4437,325.811,A,0,,11.85,705,700
9846,3/31/2003,2003,1,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2003Q1,2003Q1,4512,325.811,A,0,,13.69,705,700
9846,6/30/2003,2003,2,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2003Q2,2003Q2,4600,325.811,A,0,,16.43,705,700
9846,9/30/2003,2003,3,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2003Q3,2003Q3,5213,325.811,A,0,,19.1,705,700
9846,12/31/2003,2003,4,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2003Q4,2003Q4,5383,325.811,A,0,,21.93,705,700
9846,3/31/2004,2004,1,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2004Q1,2004Q1,5415,325.811,A,0.2,,24.29,705,700
9846,6/30/2004,2004,2,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2004Q2,2004Q2,4987,325.811,A,0.2,,25.57,705,700
9846,9/30/2004,2004,3,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2004Q3,2004Q3,5648,325.811,A,0.2,,26.51,705,700
9846,12/31/2004,2004,4,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2004Q4,2004Q4,6049,325.811,A,0.2,,32.03,705,700
9846,3/31/2005,2005,1,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2005Q1,2005Q1,6100,325.811,A,0.25,,34.72,705,700
9846,6/30/2005,2005,2,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2005Q2,2005Q2,6221,325.811,A,0.25,,40.55,705,700
9846,9/30/2005,2005,3,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2005Q3,2005Q3,6366,325.811,A,0.25,,47.28,705,700
9846,12/31/2005,2005,4,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2005Q4,2005Q4,6615,325.811,A,0.25,,43.61,705,700
9846,3/31/2006,2006,1,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2006Q1,2006Q1,6899,325.811,A,0.27,13416.897,41.18,705,700
9846,6/30/2006,2006,2,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2006Q2,2006Q2,7084,325.811,A,0.27,12706.629,39,705,700
9846,9/30/2006,2006,3,INDL,C,D,STD,EIX,EDISON INTERNATIONAL,USD,2006Q3,2006Q3,7538,325.811,A,0.27,13566.77,41.64,705,700
